game_id|game_date|visit_id|home_id|visit_scores|home_scores|attendance|officials
1797269|11/06/2019 08:00 PM|487190|486763|['22', '27', '49']|['28', '37', '65']|1397|['Chris Chumley', 'John Dillon', 'Byron Jarrett']
1797290|11/06/2019 08:30 PM|487363|486819|['31', '24', '55']|['46', '38', '84']|3436|['Tommy Morrissey', 'Matt Potter', 'Earl Walton']
1797293|11/06/2019 08:30 PM|486803|486958|['26', '30', '56']|['19', '45', '64']|13845|['Keith Kimble', 'Terry Oglesby', 'Don Daily']
1797284|11/06/2019 09:00 PM|487043|486936|['34', '37', '71']|['45', '47', '92']|9501|['James Ford', 'Michael Greenstein', 'Eric Curry']
1797294|11/06/2019 09:00 PM|486707|486675|['25', '23', '48']|['19', '15', '34']|22518|['Clarence Armstrong', 'Doug Simons', 'Jamie Luckie']
1797272|11/06/2019 09:00 PM|486949|486762|['22', '30', '52']|['44', '47', '91']|12960|['Crystal Hogan', 'Deron White', 'Tony Padilla']
1797278|11/06/2019 10:00 PM|486919|486671|['28', '34', '62']|['30', '43', '73']|2930|['Kelly Pfeifer', 'David Hall', 'Randy  McCall']
1797292|11/06/2019 11:00 PM|486788|486795|['33', '32', '65']|['27', '42', '69']|6265|['Chris Rastatter', 'John Higgins', 'Verne Harris']
1797298|11/07/2019 11:00 AM|487692|486920|['22', '22', '44']|['41', '51', '92']|1155|['Barry Mathis', 'Jeremy Trussell', 'Josh Pitto']
1797299|11/07/2019 01:00 PM|490699|486930|['21', '32', '53']|['30', '42', '72']|2288|['Scott Siville', 'Kirk Smith', 'Glenn Mayborg']
1797315|11/07/2019 07:00 PM|486780|486985|['30', '41', '71']|['38', '35', '73']|5692|['King Whetstone', 'Larry Scirotto', 'Bo Boroski']
1797310|11/07/2019 07:00 PM|487396|486760|['24', '32', '56']|['47', '36', '83']|1021|['Daniel Clark', 'Bradford Corriher', 'Zalton Steed']
1797309|11/07/2019 07:00 PM|486735|486805|['21', '24', '45']|['43', '36', '79']|5713|['Tom Morrissey', 'Justin Porterfield', 'Doug Shows']
1797308|11/07/2019 07:00 PM|487628|486869|['32', '48', '80']|['50', '41', '91']|1360|['Todd Von Sossan', 'Bobby Daw', 'Collin Dotson']
1797307|11/07/2019 07:00 PM|487427|486994|['36', '25', '61']|['42', '46', '88']|1124|['Sean Campbell', 'Robert Riley Jr.', 'Nathan Hall']
1797304|11/07/2019 07:00 PM|490882|486740|['35', '46', '81']|['38', '51', '89']|1748|['Kenny Totten', 'Jose Carrion', 'R.B. Clyburn']
1797297|11/07/2019 07:00 PM|486720|486854|['34', '33', '67']|['28', '29', '57']|1014|['Michael Palau', 'Courtney Green', 'DJ Carstensen']
1797295|11/07/2019 07:00 PM|486984|486899|['27', '33', '60']|['33', '34', '67']|5530|['Roger Ayers', 'Antinio Petty', 'Craig Murley']
1797301|11/07/2019 07:00 PM|486756|486692|['26', '50', '76']|['30', '45', '75']|5010|['Bret Smith', 'Mike Nance', 'Ron Groover']
1797303|11/07/2019 07:30 PM|487061|486996|['21', '21', '42']|['33', '35', '68']|1018|['Charles Balunek', 'Michael Reese', 'Josue  Nieves']
1797306|11/07/2019 08:00 PM|487667|486683|['38', '24', '62']|['43', '40', '83']|6380|['Jeffrey Anderson', 'Michael  Greenstein', 'Keith Kimble']
1797317|11/07/2019 08:00 PM|487706|486945|['31', '30', '61']|['48', '38', '86']|1521|['Jourdan Love', 'Steve Honacki', 'Brian McAnnally']
1797313|11/07/2019 08:00 PM|491321|486944|['32', '21', '53']|['44', '49', '93']|1770|['John Washo', 'Mike Kashirsky', 'Luke Chittum']
1797314|11/07/2019 08:00 PM|487619|486729|['11', '40', '51']|['25', '46', '71']|1207|[]
1797311|11/07/2019 08:00 PM|491322|486656|['28', '30', '58']|['42', '44', '86']|1554|['Tucson Grigg', 'Rhett Lamoreaux', 'Matthew Rukasin']
1797296|11/07/2019 08:00 PM|486734|486824|['19', '36', '55']|['39', '47', '86']|2780|['Brooks Wells', 'James Durham', 'Kipp Kissinger']
1797300|11/07/2019 09:00 PM|486736|486710|['21', '33', '54']|['43', '42', '85']|2810|['Kelly  Pfeifer', 'John  Higgins', 'Randy McCall']
1797312|11/07/2019 09:00 PM|486862|486695|['42', '47', '89']|['31', '48', '79']|1633|['John Gaffney', 'Eric Curry', 'David Hall']
1797305|11/07/2019 10:00 PM|490690|486793|['32', '31', '63']|['51', '58', '109']|1339|['Mike Scyphers', 'Chris Rastatter', 'Verne Harris']
1797318|11/08/2019 09:45 AM|491032|486832|['26', '25', '51']|['49', '44', '93']|3631|['Tim Stewart', 'Jabir Walker', 'Collin Dotson']
1797321|11/08/2019 01:00 PM|490250|486906|['32', '44', '76']|['37', '47', '84']|2027|['Will Del Valle', 'Barr Searles', 'Joey Richardson']
1797377|11/08/2019 05:00 PM|486957|486821|['28', '25', '53']|['20', '36', '56']|-1|['Chad  Barlow', 'Tim Smith', 'John  Floyd']
1797370|11/08/2019 06:00 PM|486766|486817|['37', '39', '76']|['35', '31', '66']|4549|['Ted Valentine', 'Mike Stephens', 'Joe Lindsay']
1797405|11/08/2019 06:00 PM|490884|486875|['20', '45', '65']|['45', '38', '83']|878|['Christopher Merlo', 'Jose Carrion', 'RB Clyburn']
1797408|11/08/2019 06:00 PM|487554|486696|['24', '19', '43']|['48', '32', '80']|759|['Martin Herrick', 'Gary Pucino', 'Guy Pagano']
1797409|11/08/2019 06:00 PM|491353|486743|['19', '43', '62']|['49', '54', '103']|675|['Garett Nestor', 'Bradford Corriher', 'Anthony Franklin']
1797418|11/08/2019 06:30 PM|486689|486662|['25', '35', '60']|['39', '33', '72']|556|['Ed Corbett Jr', 'Ed Phillips', 'Scott Siville']
1797398|11/08/2019 07:00 PM|486763|486915|['19', '24', '43']|['39', '32', '71']|8009|['Nathan Bemis', 'Vladimir Voyard-Tadal', 'Pat Adams']
1797403|11/08/2019 07:00 PM|486866|486905|['16', '30', '46']|['47', '45', '92']|15923|['Garrick Shannon', 'Bill Jacobson', 'Wil Howard']
1797426|11/08/2019 07:00 PM|486831|486880|['25', '24', '49']|['46', '45', '91']|20163|['Gerald Williams', 'Brian Shey', 'Keith Kimble']
1797427|11/08/2019 07:00 PM|486894|486843|['28', '35', '63']|['34', '53', '87']|2496|['Tim Gattis', 'Bret Smith', 'John Dillon']
1797428|11/08/2019 07:00 PM|486752|486713|['33', '51', '84']|['47', '47', '94']|12513|['Jemel Spearman', 'Antinio Petty', 'Tom Eades']
1797430|11/08/2019 07:00 PM|490782|486731|['27', '27', '54']|['45', '50', '95']|1541|['Keith Fogleman', 'William Humes', 'Chase Vaden']
1797431|11/08/2019 07:00 PM|486855|486948|['27', '52', '79']|['44', '40', '84']|1557|['Mike Roberts', 'Justin Porterfield', 'Evon Burroughs']
1797434|11/08/2019 07:00 PM|486897|486705|['29', '29', '58']|['38', '18', '56']|1246|['Andrew  Barksdale', 'Jonathan Wall', 'James Barker']
1797436|11/08/2019 07:00 PM|486891|486886|['41', '46', '87']|['38', '36', '74']|681|['Mike  McCloskey', 'Steven Ruppenthal', 'Tom Deneen']
1797437|11/08/2019 07:00 PM|486986|486812|['37', '30', '67']|['40', '49', '89']|10167|['Zelton Steed', 'Owen Shortt', 'Chuck Jones']
1797446|11/08/2019 07:00 PM|486989|486982|['44', '46', '8', '98']|['42', '48', '10', '100']|6602|['Landon Brandes', 'Jeb Hartness', 'Rick Crawford']
1797453|11/08/2019 07:00 PM|487486|486727|['26', '11', '37']|['38', '56', '94']|642|['Tiger Womack', 'Josh Burton', 'Tyler Sandman']
1797456|11/08/2019 07:00 PM|486769|486941|['27', '22', '49']|['30', '33', '63']|1904|[]
1797460|11/08/2019 07:00 PM|486946|486704|['21', '35', '56']|['31', '28', '59']|7637|['Wally Rutecki Jr.', 'Lee Cassell', 'Clarence Armstrong']
1797468|11/08/2019 07:00 PM|486702|486987|['28', '33', '61']|['24', '35', '59']|4489|['Brian Dorsey', 'Earl Walton', 'Roger Ayers']
1797474|11/08/2019 07:00 PM|486887|486844|['22', '43', '65']|['33', '43', '76']|5113|['Tim  Comer', 'Sean Hull', 'A.J. Desai']
1797475|11/08/2019 07:00 PM|487735|486691|['15', '16', '31']|['59', '41', '100']|1210|['Phil Sallustio', 'Ray Sassano', 'Brian Zink']
1797476|11/08/2019 07:00 PM|486938|486825|['32', '32', '64']|['31', '41', '72']|1129|['Mark Palau', 'Chris Slattery', 'Tim Perrry']
1797479|11/08/2019 07:00 PM|486925|486928|['40', '38', '78']|['29', '33', '62']|5100|['Mark Schnur', 'Jerry Heater', 'Bill Covington']
1797480|11/08/2019 07:00 PM|486979|486885|['19', '41', '60']|['33', '33', '66']|7872|['Clyde Owens', 'Rob  Rorke', 'John  Hampton']
1797482|11/08/2019 07:00 PM|486719|486759|['36', '43', '79']|['38', '32', '70']|1018|['Rob Riley', 'Joe Switzey', 'Dwayne Gladden']
1797485|11/08/2019 07:00 PM|486652|486726|['33', '30', '63']|['42', '39', '81']|10430|['Bo Boroski', 'Tony Chiazza', 'Matt Potter']
1797486|11/08/2019 07:00 PM|486813|486706|['12', '30', '42']|['35', '39', '74']|9275|['Scott Arbogast', 'Tom Clougherty', 'Ray Styons']
1797489|11/08/2019 07:00 PM|486983|486820|['49', '32', '81']|['24', '30', '54']|1108|['George Crocker', 'Mel Chettum', 'Lionel Butler']
1797490|11/08/2019 07:00 PM|491795|486940|['30', '23', '53']|['35', '58', '93']|1029|['Frankie Bordeaux', 'Kevin Ricks', 'James Curran']
1797496|11/08/2019 07:00 PM|486838|486908|['26', '34', '60']|['35', '39', '74']|5168|['Tommy Morrissey', 'John Gaffney', 'Tony Henderson']
1797500|11/08/2019 07:00 PM|486809|486826|['26', '29', '55']|['42', '47', '89']|9314|['Bert Smith', 'Jamie Luckie', 'Mike Eades']
1797501|11/08/2019 07:00 PM|486816|486782|['33', '35', '68']|['26', '37', '63']|3376|['Rob Snedden', 'Darryl Smith', 'Edwin Young']
1797323|11/08/2019 07:00 PM|490756|486654|['29', '35', '64']|['42', '37', '79']|5025|[]
1797532|11/08/2019 07:30 PM|491500|486797|['16', '31', '47']|['43', '58', '101']|1220|['Trey Styons', 'JW Lucas', 'Kendall Pike']
1797525|11/08/2019 07:30 PM|487412|486807|['24', '42', '66']|['55', '47', '102']|1261|['Matt Jarman', 'Daniel Clark', 'Sean Casady']
1797438|11/08/2019 08:00 PM|486953|486916|['29', '27', '56']|['36', '35', '71']|8486|['Tony Greene', 'Randy Heimerman', 'Byron Jarrett']
1797439|11/08/2019 08:00 PM|486830|486722|['27', '25', '52']|['34', '31', '65']|17106|['Lewis Garrison', 'Steve McJunkins', 'Don Daily']
1797538|11/08/2019 08:00 PM|490893|486847|['27', '28', '55']|['46', '63', '109']|2156|['Hunter Allen', 'Michael Husted', 'Josue Nieves']
1797433|11/08/2019 08:00 PM|487079|486955|['36', '35', '71']|['35', '26', '61']|5014|['Brooks Wells', 'Courtney Green', 'Rob Kueneman']
1797464|11/08/2019 08:00 PM|490054|486852|['26', '26', '52']|['75', '72', '147']|100|['John Johnson', 'JEFF Johnson', 'Lucas Santos']
1797495|11/08/2019 08:00 PM|490920|486883|['31', '30', '61']|['47', '59', '106']|1660|['Randal Anders', 'Denny George', 'Andre Crawford']
1797484|11/08/2019 08:00 PM|486995|486913|['34', '24', '58']|['27', '40', '67']|6255|['Olandis Poole', 'Tpdd Austin', 'Doug Shows']
1797477|11/08/2019 08:00 PM|486836|486819|['28', '31', '59']|['34', '36', '70']|3945|['James Breeding', 'Lamar Simpson', 'Brent Hampton']
1797481|11/08/2019 08:00 PM|486776|486888|['36', '43', '79']|['46', '42', '88']|9622|['Jason Baker', 'Mike Nance', 'Bart Lenox']
1797557|11/08/2019 08:30 PM|486828|486697|['29', '28', '57']|['23', '39', '62']|4549|['Jeffrey Anderson', 'Terry Wymer', 'Ron Groover']
1797533|11/08/2019 08:30 PM|486859|486963|['35', '46', '81']|['39', '56', '95']|2159|['Leon Wilson', 'Chris Pacsi', 'Luke Chittum']
1797319|11/08/2019 08:30 PM|490772|486839|['24', '35', '59']|['49', '52', '101']|984|['Jeff Pon', 'Antonio Vargas', 'Klyde Mulla']
1797497|11/08/2019 09:00 PM|486914|486699|['20', '29', '49']|['70', '73', '143']|9926|['Randy Richardson', 'Mike Reed', 'Larry Spaulding']
1797493|11/08/2019 09:00 PM|486712|486698|['13', '21', '34']|['48', '41', '89']|8840|['John Higgins', 'Shawn Lehigh', 'Rick Batsell']
1797424|11/08/2019 09:00 PM|486865|486733|['41', '42', '83']|['37', '34', '71']|7498|['Eric Curry', 'Chris Beaver', 'Kelly Pfeifer']
1797548|11/08/2019 09:00 PM|486927|486878|['32', '30', '62']|['36', '38', '74']|16300|['Chance Moore', 'Kelly Self', 'Gary Maxwell']
1797536|11/08/2019 09:00 PM|486663|486872|['26', '34', '60']|['38', '49', '87']|10300|['Donnie Eppley', 'Bill Ek', 'Paul Szelc']
1797558|11/08/2019 09:30 PM|486966|486657|['31', '31', '62']|['33', '39', '72']|-1|['Daniel Coda', 'Todd Apo', 'Ryan Wells']
1797417|11/08/2019 09:30 PM|486711|486770|['24', '43', '67']|['31', '33', '64']|5117|['Marques Pettigrew', 'Nate Harris', 'Gerry Pollard']
1797499|11/08/2019 10:00 PM|487348|487001|['25', '31', '56']|['48', '64', '112']|5050|['Brady Chelette', 'Crystal Hogan', 'Martin Cichocki']
1797543|11/08/2019 10:00 PM|486741|486950|['34', '27', '61']|['49', '34', '83']|1455|['Riel Banaria', 'Layne  Barney', 'Doran Gotschall']
1797483|11/08/2019 10:00 PM|486784|486649|['26', '37', '63']|['33', '44', '77']|2000|['Travis Schatzman', 'Kevin Brill', 'Verne Harris']
1797503|11/08/2019 10:05 PM|490550|486790|['18', '9', '27']|['36', '40', '76']|593|['Nik Caruthers', 'Jeff Ketchu', 'Chris Rastatter']
1797559|11/08/2019 10:30 PM|486761|486810|['29', '42', '71']|['42', '39', '81']|4328|['Michael  Irving', 'D.G. Nelson', 'Deldre Carr']
1797546|11/08/2019 11:00 PM|486973|486661|['35', '30', '65']|['41', '35', '76']|2720|['Scott Brown', 'Bob Staffen', 'Michael Greenstein']
1797435|11/09/2019 12:00 AM|486837|486856|['12', '40', '52']|['32', '33', '65']|5093|['Jeremy Dente', 'Mark Fulton', 'Tommy Nunez']
1797593|11/09/2019 12:00 PM|486758|486947|['27', '39', '6', '72']|['38', '28', '7', '73']|1472|['Erroll Lewis', 'Robert Felder', 'Brent Dugas']
1797594|11/09/2019 12:00 PM|486892|486802|['53', '45', '98']|['37', '48', '85']|603|['Dan Nowaskanky', 'Doran Crotchmon', 'Bret Meaux']
1797597|11/09/2019 12:00 PM|486939|486971|['41', '34', '75']|['31', '39', '70']|7956|['Brian Dorsey', 'Sean Hull', 'Roger Ayers']
1797598|11/09/2019 12:00 PM|486924|486804|['57', '34', '91']|['38', '38', '76']|742|['Davis Maxwell', 'Chris King', 'Ryan Christian']
1797599|11/09/2019 12:00 PM|486732|486714|['22', '37', '59']|['27', '44', '71']|1735|['Antonio Petty', 'Sidney Cohen', 'Tim Gattis']
1797604|11/09/2019 12:00 PM|486984|486956|['20', '37', '57']|['39', '53', '92']|6422|['LAMAR SIMPSON', 'BRENT HAMPTON', 'JAMES BREEDING']
1797610|11/09/2019 01:00 PM|487671|486775|['25', '38', '63']|['51', '40', '91']|652|['Brian Dumont', 'Tyler Sandmann', 'Matt Smith']
1797623|11/09/2019 01:00 PM|486858|486933|['40', '43', '83']|['46', '41', '87']|501|['Ryan Corbett', 'King Whetstone', 'John  Garbinski']
1797622|11/09/2019 01:00 PM|486903|486835|['24', '38', '62']|['31', '29', '60']|1087|['Michael Nardone', 'Ron  Tyburski', 'Bill McCarthy']
1797614|11/09/2019 01:00 PM|487416|486959|['26', '24', '50']|['43', '45', '88']|4043|['James Curran ', 'Josh White', 'Tim Stewart']
1797635|11/09/2019 02:00 PM|486972|486868|['33', '41', '74']|['43', '42', '85']|17222|['Steve Honacki', 'Lewis Garrison', 'Rob  Kueneman']
1797642|11/09/2019 02:00 PM|486724|486907|['49', '39', '88']|['40', '41', '81']|2034|['Luke Schumer', 'Greg Langsdorf', 'Bryan Anslinger']
1797644|11/09/2019 02:00 PM|486882|486988|['37', '35', '72']|['32', '41', '73']|528|['Mikerlange Fleury', 'Paul Faia', 'Tommy Deneen']
1797576|11/09/2019 02:00 PM|486921|486676|['27', '30', '57']|['37', '38', '75']|5889|[]
1797639|11/09/2019 02:00 PM|486848|486730|['39', '41', '80']|['40', '44', '84']|3853|['Mark Schnur', 'JW Lucas', 'Jeff Pon']
1797659|11/09/2019 02:00 PM|486821|486662|['34', '22', '56']|['24', '30', '54']|584|['Ed Corbett, Jr.', 'Ed Phillips', 'Scott Siville']
1797577|11/09/2019 02:00 PM|486667|486929|['26', '43', '3', '7', '79']|['37', '32', '3', '6', '78']|15828|['Brandon Cruz', 'Donnie Eppley', 'Bill Ek']
1797633|11/09/2019 02:30 PM|486942|486672|['38', '26', '64']|['40', '54', '94']|3167|['Anthony Thomas', 'Denny  George', 'Johnny Wilkins']
1797667|11/09/2019 02:30 PM|486674|486651|['33', '24', '57']|['31', '43', '74']|1655|"['Nathan Farrell', ""Brian O'Connell"", 'Jeffrey Anderson']"
1797609|11/09/2019 03:00 PM|486749|486822|['30', '32', '62']|['39', '35', '74']|921|['Levon Zakarian', 'Luke Chittum', 'Bret Wegenke']
1797683|11/09/2019 03:00 PM|486974|486800|['25', '44', '69']|['36', '37', '73']|4972|['Jose Carrion', 'R.B. Clyburn', 'Lee Cassell']
1797670|11/09/2019 03:00 PM|486900|486748|['31', '34', '65']|['41', '20', '61']|3054|['Brandon Hiers', 'Shane Land', 'Landon Brandes']
1797636|11/09/2019 03:00 PM|486739|486960|['26', '25', '51']|['37', '32', '69']|6239|['Kelly Self', 'James Luckie', 'Ray Natili']
1797637|11/09/2019 03:00 PM|486684|486718|['24', '39', '63']|['23', '46', '69']|10108|['Bill Jacobson', 'Byron Jarrett', 'Don Daily']
1797702|11/09/2019 03:30 PM|487045|486806|['21', '33', '54']|['41', '38', '79']|3533|['Michael Kitts', 'Robert Riley Jr.', 'Mike Kashinsky']
1797626|11/09/2019 04:00 PM|486877|486931|['16', '32', '12', '60']|['23', '25', '8', '56']|8796|['Michael Greenstein', 'Kipp Kissinger', 'Tony Padilla']
1797562|11/09/2019 04:00 PM|486997|486778|['36', '40', '76']|['29', '42', '71']|12567|['Nate Harris', 'John Higgins', 'Randy McCall']
1797649|11/09/2019 04:00 PM|486669|486695|['30', '41', '71']|['35', '43', '78']|1526|['Jim Schipper', 'Brad Fowler', 'Brad Ferrie']
1797561|11/09/2019 04:00 PM|486767|486716|['25', '50', '75']|['41', '56', '97']|4907|['Joe DeRosa', 'Tommy Short', 'Jeb Hartness']
1797679|11/09/2019 04:00 PM|486911|486747|['37', '36', '73']|['31', '39', '70']|2834|['Anthony Jordan', 'Todd Austin', 'Wil Howard']
1797685|11/09/2019 04:00 PM|486952|486951|['40', '24', '64']|['24', '30', '54']|1003|['Jon Campbell', 'Brian McAnally', 'Chris Beaver']
1797569|11/09/2019 04:00 PM|486708|486968|['30', '34', '64']|['37', '54', '91']|6372|"[""Andy O'Brien"", 'Edwin Young', 'Larry Scirotto']"
1797709|11/09/2019 04:00 PM|486917|486857|['24', '50', '74']|['51', '43', '94']|3897|['Chris Slattery', 'Mike Palau', 'Nathan Hall']
1797719|11/09/2019 04:00 PM|486870|486881|['23', '41', '0', '64']|['41', '23', '6', '70']|3135|['Adam Vandenburgh', 'Tim Clougherty', 'Bill Covington']
1797721|11/09/2019 04:00 PM|486799|486990|['33', '24', '57']|['39', '48', '87']|3582|['A.J. Desai', 'Leslie Jones', 'Mike  Stephens']
1797722|11/09/2019 04:00 PM|486861|486845|['27', '35', '62']|['37', '39', '76']|3677|['Jeffrey Clark', 'Ron Groover', 'Ted Valentine']
1797736|11/09/2019 04:30 PM|486677|486679|['29', '28', '57']|['25', '34', '59']|2694|['Barry Mathis', 'James Smith', 'Anthony Greene']
1797739|11/09/2019 04:30 PM|486689|486957|['36', '26', '62']|['33', '42', '75']|564|['Chad Barlow', 'Tim  Smith', 'John Floyd']
1797703|11/09/2019 04:30 PM|486969|486981|['29', '32', '61']|['41', '39', '80']|-1|['Craig Murley', 'Kerby Sitton', 'Jeff Malham']
1797632|11/09/2019 04:30 PM|486871|486964|['34', '40', '74']|['43', '37', '80']|6173|['Gerry Pollard', 'Mike Reed', 'Chris Rastatter']
1797734|11/09/2019 04:30 PM|486934|486976|['19', '28', '47']|['34', '42', '76']|7102|['Mike Roberts', 'Justin Porterfield', 'Anthony Franklin']
1797735|11/09/2019 04:30 PM|486798|486779|['29', '39', '68']|['31', '44', '75']|812|['Evan Burroughs', 'Carl Luciano', 'Justin Simon']
1797650|11/09/2019 05:00 PM|486863|486796|['26', '25', '51']|['22', '36', '58']|463|[]
1797575|11/09/2019 06:00 PM|487008|486860|['25', '17', '42']|['61', '45', '106']|5205|['Andrew Banner', 'Rodrick Dixon', 'Mike Nance']
1797715|11/09/2019 06:00 PM|491399|486918|['31', '29', '60']|['44', '49', '93']|2697|['Lance Mackay', 'Jason Horsley', 'Mark Cook']
1797701|11/09/2019 06:30 PM|486998|486788|['34', '28', '62']|['37', '37', '74']|3548|['Tom Nally', 'Jeff Wooten', 'Gregory Nixon']
1797795|11/09/2019 07:00 PM|486867|486818|['33', '48', '81']|['38', '48', '86']|13407|[]
1797827|11/09/2019 07:00 PM|486687|486977|['31', '39', '70']|['34', '32', '66']|14804|['Courtney  Green', 'Paul  Szelc', 'Terry Oglesby']
1797808|11/09/2019 07:00 PM|486745|486742|['26', '35', '61']|['32', '57', '89']|2001|['Raymond Styons', 'Tommy Morrissey', 'Kevin Mathis']
1797805|11/09/2019 07:00 PM|487404|486922|['26', '32', '58']|['37', '38', '75']|2062|['Joseph Palacz', 'Johnee Gliech', 'Jim Bruno']
1797802|11/09/2019 07:00 PM|486884|486757|['37', '37', '74']|['27', '43', '70']|2039|['Tony Meeks', 'Jason Mirabito', 'Matt Palumb']
1797797|11/09/2019 07:00 PM|486937|486783|['29', '24', '53']|['45', '34', '79']|9118|['Greg Evans', 'Matt Potter', 'Tony Chiazza']
1797782|11/09/2019 07:00 PM|487590|486721|['33', '31', '64']|['50', '65', '115']|1541|['Donnie Olson', 'Jerry Scherzinger', 'Dan Dorian']
1797780|11/09/2019 07:00 PM|486717|486723|['44', '32', '9', '17', '13', '115']|['33', '43', '9', '17', '8', '110']|2038|['Brian McNutt', 'Alfred Smith', 'Steve McJunkins']
1797779|11/09/2019 07:00 PM|486768|486834|['18', '57', '75']|['40', '39', '79']|5372|['Bobby Daw', 'Tyler Kumpf', 'John Hampton']
1797570|11/09/2019 07:00 PM|486700|486992|['33', '37', '70']|['44', '37', '81']|6159|['Bret Smith', 'Vladimir Voyard-Tadal', 'Pat Adams']
1797817|11/09/2019 08:00 PM|486904|486670|['33', '47', '80']|['32', '53', '85']|4233|['Wesley Ford', 'Garrick  Shannon', 'Jason Baker']
1797745|11/09/2019 08:00 PM|486794|486970|['41', '32', '73']|['38', '39', '77']|1475|['Jimmy Casas', 'Ruben Ramos', 'Rick Batsell']
1797820|11/09/2019 08:00 PM|486694|486686|['23', '36', '59']|['33', '40', '73']|3722|['Zelton Steed', 'K.B. Burdett Jr.', 'Bart Lenox']
1797823|11/09/2019 08:00 PM|486829|486681|['39', '53', '92']|['42', '33', '75']|1386|['Alex Manuel', 'Connor Mooney', 'Tim Fitzgerald']
1797571|11/09/2019 08:00 PM|486665|486653|['38', '31', '69']|['38', '37', '75']|1893|['Stephen Orkus Jr.', 'Keith Patterson', 'Olandis Poole']
